created_at,user,location,coordinates,text,retweet_count,favorite_count,id,nama_kota,avg_word,word_count,sentiment,analysis
2021-08-14 11:20:05,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta",,ratus ajar ikut landas udara adisutjipto drbzksatu jben lwpohuok,0,0,ID3172,JAKARTA TIMUR,6.222222222222222,22,-6,Negatif
2021-08-14 11:20:00,inewsdotid,"Jakarta, Indonesia",,update sabtu positif yafudelapan ixyln,0,0,ID3172,JAKARTA TIMUR,6.8,19,4,Netral
2021-08-14 11:20:00,komuklolaaah,"DKI Jakarta, Indonesia",,conetai martshac bertanyarl mamah papah astra tidak asa laper kaya tidak okrlqlima ecsembilan,0,0,ID3172,JAKARTA TIMUR,6.230769230769232,27,-8,Negatif
2021-08-14 11:19:39,puspom_tni_ad,"DKI Jakarta, Indonesia",,kasad tum sit kck sama wali solo unjung lokasi isolasi pasien video leng fmjcqejempat,0,0,ID3172,JAKARTA TIMUR,5.142857142857143,23,6,Positif
2021-08-14 11:19:05,onyeeett,"Tangerang,Indonesia",,bertanyarl nder di sana pasti screning kok kriteria astra zeneca resmi ngomong-ngomong umdabvzpdelapan,0,0,ID3172,JAKARTA TIMUR,6.9230769230769225,26,5,Netral
2021-08-14 11:19:00,fajaronline,"Jakarta, Indonesia",,kabar gembira baswedan kasus landai obpnhvscjn aniesbaswedan rnol qfbfrlima,1,1,ID3172,JAKARTA TIMUR,7.4444444444444455,25,7,Positif
2021-08-14 11:18:08,detikcom,"Jakarta, Indonesia",,blokir kunci keywords produk jasa cetak kar nbmzyoqiwd,26,65,ID3172,JAKARTA TIMUR,5.875,29,7,Positif
2021-08-14 11:17:44,kompascom,Jakarta,,gubernur baswedan kata turun kasus buat beban fasilitas sehat cdchsembilan tqtujuh,2,11,ID3172,JAKARTA TIMUR,6.545454545454546,25,2,Netral
2021-08-14 11:17:43,kompascom,Jakarta,,sebut kasus aktif puluh pfscqulbxp,1,6,ID3172,JAKARTA TIMUR,6.0,21,2,Netral
2021-08-14 11:17:41,kompascom,Jakarta,,stok rincian sjfravqvr,2,2,ID3172,JAKARTA TIMUR,6.666666666666668,16,-3,Negatif
2021-08-14 11:17:39,kompascom,Jakarta,,angota dpr faisol riza uang rp probolingo sidglvempat,1,5,ID3172,JAKARTA TIMUR,5.75,25,0,Netral
2021-08-14 11:17:34,kompascom,Jakarta,,tambah pasien hari gpfnyogkg,0,0,ID3172,JAKARTA TIMUR,6.25,29,3,Netral
2021-08-14 11:17:26,corryy_corryy,"Jakarta,Indonesia",,evian mangat ngomong-ngomong tiga boster,0,0,ID3172,JAKARTA TIMUR,7.2,13,0,Netral
2021-08-14 11:17:20,komuklolaaah,"DKI Jakarta, Indonesia",,gakdapet martshac bertanyarl gantung imun tetap demam bahkan wnol uwotiga ljcj,0,0,ID3172,JAKARTA TIMUR,6.1818181818181825,26,0,Netral
2021-08-14 11:17:06,KemenkesRI,"Jakarta, Indonesia",,update situasi kini kembang covidsembilan lawancovidsembilan jagajarak dirumahaja rwghardgw,56,101,ID3172,JAKARTA TIMUR,9.222222222222221,22,6,Positif
2021-08-14 11:17:06,Bisniscom,"Jakarta, Indonesia",,update kasus positif lvtsembilan xtiga ahjn,0,1,ID3172,JAKARTA TIMUR,6.333333333333332,25,4,Netral
2021-08-14 11:16:52,elcallmeppl,"Jakarta Barat, DKI Jakarta",,negatif negatif hamil positif bot,0,0,ID3172,JAKARTA TIMUR,5.8,6,-3,Negatif
2021-08-14 11:16:32,d__puspita,Jakarta,,plindungi jadi tmn kantor tanggal mei belum agu amrjxvbdosatu,0,0,ID3172,JAKARTA TIMUR,5.888888888888888,30,-3,Negatif
2021-08-14 11:15:49,Galihgumy_,"DKI Jakarta, Indonesia",,bertanyarl astrazeneca lebih keras banyak tidak kuat alias gagal isi as mtiga qdsembilan,0,0,ID3172,JAKARTA TIMUR,5.846153846153847,31,0,Netral
2021-08-14 11:15:38,PT_Transjakarta,Jakarta,,andinytiga benar cukup aiejtujuh dtydelapan,0,0,ID3172,JAKARTA TIMUR,7.8,21,-3,Negatif
2021-08-14 11:15:02,liputan6dotcom,Jakarta Indonesia,,bulan hasil turun kasus puluh rsigtonol htujuh,2,14,ID3172,JAKARTA TIMUR,5.7142857142857135,19,3,Netral
2021-08-14 11:14:57,puspom_tni_ad,"DKI Jakarta, Indonesia",,kasad tum sit kck sama wali solo unjung lokasi isolasi pasien onol lepmnqnol,0,0,ID3172,JAKARTA TIMUR,4.9230769230769225,23,6,Positif
2021-08-14 11:14:51,schnabell_,"DKI Jakarta, Indonesia",,bisa dine in makan malam,0,0,ID3172,JAKARTA TIMUR,4.0,13,0,Netral
2021-08-14 11:14:36,nadyanatsumi18,"Jakarta, Indonesia",,bertanyarl siang emak habis astra bareng umur tidak jauh beda emak nder sumpah vromjwipzs,0,1,ID3172,JAKARTA TIMUR,5.428571428571429,26,15,Positif
2021-08-14 11:14:32,hidaay28,Jakarta,,mah dikasitau tidak peduli aplg ginian benak makhluk crgfwenam usatu ftiga,0,0,ID3172,JAKARTA TIMUR,5.8181818181818175,28,-1,Negatif
2021-08-14 11:14:10,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta",,positif sabtu kasus puluh uempat mhpqohe ywsembilan onok,0,0,ID3172,JAKARTA TIMUR,6.125,32,4,Netral
2021-08-14 11:13:52,buburbayiracer,"Jakarta Timur, DKI Jakarta",,dunia laptop agak suram harga jtan puluh jt gila gaming minimal jt anjing,0,1,ID3172,JAKARTA TIMUR,4.6923076923076925,27,-5,Negatif
2021-08-14 11:13:34,papayukeroo,"Tangerang, Indonesia",,agvngsp untung,0,0,ID3172,JAKARTA TIMUR,6.5,5,3,Netral
2021-08-14 11:13:24,apasiudahlah,"DKI Jakarta, Indonesia",,nyanseribu tugas nyisain cair botol bingung,0,0,ID3172,JAKARTA TIMUR,6.333333333333332,19,-2,Negatif
2021-08-14 11:13:23,KATADATAcoid,Jakarta,,studi lancet child adolescent besar pulih virus dala ieqxenam xfem,0,1,ID3172,JAKARTA TIMUR,5.7,26,8,Positif
2021-08-14 11:12:03,urqueeninn,"Bekasi, Jawa Barat",,sekali habis kok celeng pusing lemes demam bgini ampun,0,0,ID3172,JAKARTA TIMUR,5.111111111111111,16,-4,Negatif
2021-08-14 11:11:52,devariantihana,"Jakarta, Indonesia",,boredbankers otak atik tidak muncul login cek web bar hurwaybufenam,0,0,ID3172,JAKARTA TIMUR,5.8,27,-2,Negatif
2021-08-14 11:11:44,anchmm,"Jakarta Barat, DKI Jakarta",,bertanyarl ndr ku astra kok memang lumayan kembali imun mu kuat paling ef venam ughqwsjenam,0,0,ID3172,JAKARTA TIMUR,5.133333333333334,29,7,Positif
2021-08-14 11:11:39,inilahdotcom,"Jakarta, Indonesia",,turu hadiah baik hut kemerdekan ayo tertib jangan tam wqfsempat rempat,0,0,ID3172,JAKARTA TIMUR,5.454545454545454,30,12,Positif
2021-08-14 11:11:15,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta",,panglima tni kapolri kasus sumut tekan bjusembilan bzdelapan wxsatu prkshdelapan efnol tidak,0,0,ID3172,JAKARTA TIMUR,6.75,27,-2,Negatif
2021-08-14 11:09:05,luckybbokii,"Jakarta Selatan, DKI Jakarta",,bertanyarl lho memang periksa banyak az bahkan tidak samping,0,0,ID3172,JAKARTA TIMUR,5.777777777777778,22,6,Positif
2021-08-14 11:08:46,pemkabekasi,"Bekasi, Jawa Barat",,rangkai giat beri bantu soaial bansos beri dam rxhpjm,0,0,ID3172,JAKARTA TIMUR,5.0,25,0,Netral
2021-08-14 11:08:04,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta",,pandemi ide lomba daring otujuh kcsxdatujuh cibdg coc,0,0,ID3172,JAKARTA TIMUR,5.75,25,-5,Negatif
2021-08-14 11:07:52,komuklolaaah,"DKI Jakarta, Indonesia",,bertanyarl bukan anjur memang astra bingung keluarga astra,0,1,ID3172,JAKARTA TIMUR,6.375,20,10,Positif
2021-08-14 11:07:36,obsideean,Jakarta,,novlroink wkwkw grgr tua tidak,0,0,ID3172,JAKARTA TIMUR,5.2,10,-4,Negatif
2021-08-14 11:07:36,GATRA_com,"Jakarta, Indonesia",,pkb kendal sasar fnmdelapan vgeav,0,0,ID3172,JAKARTA TIMUR,5.8,14,0,Netral
2021-08-14 11:07:21,ilhamboil,,"{'type': 'Point', 'coordinates': [106.72189647, -6.14958055]}",ayo cengkareng barat belum biar sehat lurahondut cengkarengbarathebat kantor vwfuzhyxds,0,0,ID3172,JAKARTA TIMUR,7.8,21,9,Positif
2021-08-14 11:07:19,News_TVRI,Senayan-Jakarta,,tvrinews gorontalo buka cxhzenam elzmo,0,3,ID3172,JAKARTA TIMUR,6.8,23,3,Netral
2021-08-14 11:07:07,RochideP,"Jakarta Utara, DKI Jakarta",,infojakarta luhut kena cofid bukan aib lantas belum seperti aib svyftiga vnmy,0,0,ID3172,JAKARTA TIMUR,5.5,28,-6,Negatif
2021-08-14 11:06:24,rizkyfirm,"Jakarta, Indonesia",,jeskytujuh plindungi iyak andal hardcop,0,0,ID3172,JAKARTA TIMUR,7.0,13,3,Netral
2021-08-14 11:06:07,heryprakoso,keliling jakarta,,az brasa pusing bawanye laper melulu ji expo makan bakwan malang mangkokplus dcyphiqbdj,1,0,ID3172,JAKARTA TIMUR,5.769230769230768,23,-14,Negatif
2021-08-14 11:06:06,D_Ariastuti,"Jakarta, Indonesia",,kece suhu saturasi oksigen selesai karantina lanjut lapor puskesmas pus bhgvempat xuco,1,0,ID3172,JAKARTA TIMUR,6.25,23,11,Positif
2021-08-14 11:05:25,azamisparrow,"Tangerang, Indonesia",,kokokdirgantoro padang kantor mas ngajak sibuk urus rakyat berani gangu,0,0,ID3172,JAKARTA TIMUR,6.2,21,5,Netral
2021-08-14 11:05:13,DKIJakarta,"Jakarta, Indonesia",,jalan sehat jangan keluar tidak desak selalu benar rylasdelapan,4,6,ID3172,JAKARTA TIMUR,6.111111111111112,22,-1,Negatif
2021-08-14 11:05:06,DKIJakarta,"Jakarta, Indonesia",,baru covidsembilan update tes pcratau antigen kasus ag ebgwempat tpe,17,52,ID3172,JAKARTA TIMUR,5.9,27,0,Netral
2021-08-14 11:05:05,PTJASAMARGA,"DKI Jakarta, Indonesia",,sehat slcdelapan vyrcmtujuh,0,0,ID3172,JAKARTA TIMUR,8.333333333333334,24,4,Netral
2021-08-14 11:04:35,musicholiic,"South Jakarta, Indonesia",,aseli kangen dine in peper lunch belum bisa,0,0,ID3172,JAKARTA TIMUR,4.5,10,6,Positif
2021-08-14 11:04:14,kyisman,"Jakarta, Indonesia",,tarik bukan takut takut pintar negara jadi vaks idelapan ewmyctujuh,0,0,ID3172,JAKARTA TIMUR,5.8,23,1,Netral
2021-08-14 11:03:59,RochideP,"Jakarta Utara, DKI Jakarta",,infojakarta tingal belum stiker jempat jempat awlima kfl,0,0,ID3172,JAKARTA TIMUR,6.125,29,0,Netral
2021-08-14 11:03:43,mysunlow,Jakarta,,ajapa astra bukan september jadwal astra september,0,0,ID3172,JAKARTA TIMUR,6.2857142857142865,15,0,Netral
2021-08-14 11:03:08,detikcom,"Jakarta, Indonesia",,kecil vaksinasi bisa infeksi ahli who kata risiko tida ekpntujuh tzj,7,11,ID3172,JAKARTA TIMUR,5.2727272727272725,24,-7,Negatif
2021-08-14 11:03:03,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta",,sisih uang saku ajar sd surabaya donasi rpsatu miliar ztxqbtujuh hcz,0,0,ID3172,JAKARTA TIMUR,5.2727272727272725,23,-1,Negatif
2021-08-14 11:02:59,farahlaura96,"Tangerang, Indonesia",,spedtrap sengaja baliho kosong pasang baliho syarat birokrasi memang koro qyl qylscim,0,0,ID3172,JAKARTA TIMUR,6.166666666666668,25,2,Netral
2021-08-14 11:02:36,kompascom,Jakarta,,fraksi pdi energi dimanfatkan maksimal mungkin pulih bidang dampak pandem zhwoempat udvsy,1,0,ID3172,JAKARTA TIMUR,6.5,22,2,Netral
2021-08-14 11:02:04,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta",,update positif isembilan pkenam homldelapan avuitujuh bqtbr,0,0,ID3172,JAKARTA TIMUR,7.571428571428571,26,4,Netral
2021-08-14 11:01:51,AnadoluAgencyID,"DKI Jakarta, Indonesia",,breaking lapor kasus mati total,0,1,ID3172,JAKARTA TIMUR,5.4,21,6,Positif
2021-08-14 11:01:33,detikHealth,Jakarta - Indonesia,,kasus positif tambah sabtu total kasus capai efcglima kdelapan cou,0,3,ID3172,JAKARTA TIMUR,5.7,39,11,Positif
2021-08-14 11:01:24,AnadoluAgencyID,"DKI Jakarta, Indonesia",,breaking lapor pasien total,0,0,ID3172,JAKARTA TIMUR,6.0,28,2,Netral
2021-08-14 11:00:59,SenatorLaNyalla,"DKI Jakarta, Indonesia",,ketua dpd republik lebih cepat atas gelombang phk kemnakeri phk rumah xsmtatiga dnwj,0,4,ID3172,JAKARTA TIMUR,5.538461538461538,25,3,Netral
2021-08-14 11:00:52,AnadoluAgencyID,"DKI Jakarta, Indonesia",,breaking kasus positif naik sabtu,1,1,ID3172,JAKARTA TIMUR,5.8,21,5,Netral
2021-08-14 11:00:41,Dena_ajaa,Jakarta Indonesia,,sinfourth banyak az,0,0,ID3172,JAKARTA TIMUR,5.666666666666668,11,3,Netral
2021-08-14 11:00:37,SINDOnews,"Jakarta Pusat, DKI Jakarta",,dampak legislator harap manfatkan reses bantu bnol bodnol mas,0,0,ID3172,JAKARTA TIMUR,5.888888888888888,18,3,Netral
2021-08-14 11:00:37,SINDOnews,"Jakarta Pusat, DKI Jakarta",,update tambah sehinga total kasus dmwpslvcsg,0,0,ID3172,JAKARTA TIMUR,6.5,24,3,Netral
2021-08-14 11:00:20,detikcom,"Jakarta, Indonesia",,kemenkes umum riset baru efektivitas cukup efektif menceg psatu snol pfsyq,11,21,ID3172,JAKARTA TIMUR,5.8181818181818175,22,1,Netral
2021-08-14 11:00:19,D_Danity,"Tangerang, Indonesia",,thislastri tidak asa gel bekas sunti padahal baren laiumslgk,0,0,ID3172,JAKARTA TIMUR,5.777777777777778,25,-6,Negatif
2021-08-14 11:00:02,kompascom,Jakarta,,kordinator bidang literasi edukasi forum sk ingat waspada titik lengah dnadalxqrh,0,1,ID3172,JAKARTA TIMUR,6.454545454545454,20,0,Netral
2021-08-14 11:00:01,holopiscom,Jakarta,,pakar epidemiologi universitas ui pandu riono ingat tida xenam vlrbtujuh wempat,0,0,ID3172,JAKARTA TIMUR,6.2727272727272725,24,4,Netral
2021-08-14 10:59:28,sunflowerzz_,jkt,,sukangebud suda belum,0,0,ID3172,JAKARTA TIMUR,6.333333333333332,5,0,Netral
2021-08-14 10:57:05,Whroses_,"Bekasi, Jawa Barat",,tensi darah after drop,0,0,ID3172,JAKARTA TIMUR,4.75,15,-3,Negatif
2021-08-14 10:56:20,mediaindonesia,Jakarta - Indonesia,,sarana olahraga kembali buka epidemiolog anol jwsatu dqlrn,1,3,ID3172,JAKARTA TIMUR,6.375,15,3,Netral
2021-08-14 10:56:08,kompascom,Jakarta,,kemenkes alas beri tiga salah timbang pqsatu zenam tzbhtiga,1,3,ID3172,JAKARTA TIMUR,5.666666666666668,24,-2,Negatif
2021-08-14 10:55:49,nyimenkdong,"Bekasi, Indonesia",,sukabumifes,0,0,ID3172,JAKARTA TIMUR,11.0,5,0,Netral
2021-08-14 10:54:52,rizkyfirm,"Jakarta, Indonesia",,plindungi bahkan tidak muncul hadeuh piye cmpsembilan itenam otiga mgblima acypn,0,0,ID3172,JAKARTA TIMUR,6.363636363636362,29,-4,Negatif
2021-08-14 10:54:24,sentoloop,"Jakarta Selatan, DKI Jakarta",,moga kenang indah terima kasih mdvmreltib,2,24,ID3172,JAKARTA TIMUR,6.0,16,11,Positif
2021-08-14 10:54:21,SINDOnews,"Jakarta Pusat, DKI Jakarta",,angota dprd simalungun gelar pesta nikah satgas kapolres bungkam mywlpygvec,0,1,ID3172,JAKARTA TIMUR,6.6,20,9,Positif
2021-08-14 10:53:11,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta",,menteri erick bantu beasiswa pegawai bumn korban lyuasembilan pknedelapan sdzwzogbeh,0,0,ID3172,JAKARTA TIMUR,7.5,23,2,Netral
2021-08-14 10:52:42,ZoelHayat,"DKI Jakarta, Indonesia",,tidak kembali naik kerumun dada grogol didiemin risiko riskovrjwg,0,5,ID3172,JAKARTA TIMUR,6.333333333333332,22,-2,Negatif
2021-08-14 10:51:52,Ismailmusshaf,"Jakarta Utara, DKI Jakarta",,sangat senang antri panjang dokter baik baik xvukt xvuktznol,0,1,ID3172,JAKARTA TIMUR,5.777777777777778,25,13,Positif
2021-08-14 10:51:20,elfnotfairy,bekasi,,tidak lagibawa motor nahan nahan ngantuk semenjak korona eh barusan ngerasain ampon dejavu sekali,0,0,ID3172,JAKARTA TIMUR,6.0,19,-8,Negatif
2021-08-14 10:49:10,mollynyan12,Indonesia,,dokterparu rumahsakit ui terima ksh dok irandi tungu rsui moga kenan menjwb irsatu qmhxlima,0,1,ID3172,JAKARTA TIMUR,5.571428571428571,25,9,Positif
2021-08-14 10:48:30,mithamitho,Jakarta,,ntmrsn seperti belum beli pfizer mbak seperti astra jisnodntiga,0,0,ID3172,JAKARTA TIMUR,6.111111111111112,27,0,Netral
2021-08-14 10:47:32,Bisniscom,"Jakarta, Indonesia",,level makam korban turun hari igcvtyrza,1,3,ID3172,JAKARTA TIMUR,5.666666666666668,23,-3,Negatif
2021-08-14 10:46:23,Chrollo_lcfr,Jakarta,,mas panjang kacau fdelapan pqrkxqf,0,1,ID3172,JAKARTA TIMUR,6.0,23,2,Netral
2021-08-14 10:45:58,Zie83132906,"DKI Jakarta, Indonesia",,melodytiga dapitnih wajib naik buswe dita belum bilang belum tidak dibolehin ma ndelapan yidiycempat,0,1,ID3172,JAKARTA TIMUR,6.2142857142857135,36,-1,Negatif
2021-08-14 10:45:25,Adinda_Zahran1,"DKI Jakarta, Indonesia",,nieke aereta jvdas iskariot banga wni sangat kecewa aljqaempat fsi,1,1,ID3172,JAKARTA TIMUR,5.7,22,0,Netral
2021-08-14 10:45:09,Bucin__Loey,"DKI Jakarta, Indonesia",,areajulid bahkan antri jam jam bahkan tolak venam zenam sqnj,0,0,ID3172,JAKARTA TIMUR,5.1,26,-4,Negatif
2021-08-14 10:44:50,PT_Transjakarta,Jakarta,,muhadidelapan benar sila tugas,0,0,ID3172,JAKARTA TIMUR,6.75,30,2,Netral
2021-08-14 10:43:28,Jelajah513,Jakarta,,arizapatria cari menantu berani tolak boleh,0,2,ID3172,JAKARTA TIMUR,6.333333333333332,11,-5,Negatif
2021-08-14 10:41:49,dodit_sulthan,"ÜT: -6.2642693,106.7566357",,ayo belum mhqidua mhqidua iyjy,2,3,ID3172,JAKARTA TIMUR,5.2,11,4,Netral
2021-08-14 10:41:32,liputan6dotcom,Jakarta Indonesia,,cina rilis atur pakai wabah varian delta coxonol nslnol,0,5,ID3172,JAKARTA TIMUR,5.222222222222221,20,3,Netral
2021-08-14 10:41:18,mporatne,"DKI Jakarta, Indonesia",,mugniar senang dengar antusias,0,5,ID3172,JAKARTA TIMUR,6.75,10,9,Positif
2021-08-14 10:41:18,cahyaadhiputra,"Jakarta Selatan, DKI Jakarta",,habis badan seperti meningal,0,0,ID3172,JAKARTA TIMUR,6.25,6,-1,Negatif
2021-08-14 10:40:43,PTJASAMARGA,"DKI Jakarta, Indonesia",,sehat yxptsatu dobtiga,0,0,ID3172,JAKARTA TIMUR,6.666666666666668,24,4,Netral
2021-08-14 10:40:19,dedenzanrest,"Jakarta Selatan, DKI Jakarta",,wekend keluar belum bgst,0,0,ID3172,JAKARTA TIMUR,5.25,7,-3,Negatif
2021-08-14 10:40:12,DontcryindoKid,Jakarta,,drprionosatu dok rekomendasi lebih baik beda type elstiga mcxt,0,0,ID3172,JAKARTA TIMUR,6.0,25,6,Positif
2021-08-14 10:39:38,HMarwata,"Bekasi, Jawa Barat",,detikcom gara gara ribet ruwet ngak ketulungan,0,0,ID3172,JAKARTA TIMUR,5.7142857142857135,15,-16,Negatif
2021-08-14 10:37:54,mhrnnyy,jakartans,,kosong kaya disalahin pasti iltujuh uqtujuh imn,0,1,ID3172,JAKARTA TIMUR,5.857142857142858,26,-2,Negatif
2021-08-14 10:37:30,PT_Transjakarta,Jakarta,,andinytiga sore sesuai sk kadishub nomor gempat iwfxhnlima,0,0,ID3172,JAKARTA TIMUR,6.375,29,3,Netral
2021-08-14 10:37:12,Punyamasganteng,"DKI Jakarta, Indonesia",,tubirfes hah beneran kasih alah padahal tanggal nti,0,0,ID3172,JAKARTA TIMUR,5.5,15,-3,Negatif
2021-08-14 10:36:38,contactap2,"Tangerang, Indonesia",,tajs anita ikut informasi terbang domestik sesuai satgas nomor brdelapan vyglowa,1,0,ID3172,JAKARTA TIMUR,6.363636363636362,27,2,Netral
2021-08-14 10:36:06,ssefnum,"DKI Jakarta, Indonesia",,rl normal tidak habis bahkan diare maf habis kelar kali bolak kamar mandi,0,0,ID3172,JAKARTA TIMUR,4.6923076923076925,23,-6,Negatif
2021-08-14 10:35:22,banglius,gintingkornelius@gmail.com,,tetap tetap prokes gaes sbvztiga igsd,0,0,ID3172,JAKARTA TIMUR,5.333333333333333,13,6,Positif
2021-08-14 10:34:20,Kekenanaa,"DKI Jakarta, Indonesia",,ayo juang keluar pandemi semangatsalingbantu,0,0,ID3172,JAKARTA TIMUR,8.0,16,-1,Negatif
2021-08-14 10:34:16,SINDOnews,"Jakarta Pusat, DKI Jakarta",,kasus landai dhsmempat dhsmempat eqv,1,5,ID3172,JAKARTA TIMUR,6.4,16,0,Netral
2021-08-14 10:33:53,pujiwidodo219,"DKI Jakarta, Indonesia",,sridiana va ikhtiar sabar tekun serta do pasti tuai moga bis wsembilan hqfwlima,0,0,ID3172,JAKARTA TIMUR,5.153846153846153,26,18,Positif
2021-08-14 10:33:32,Bisniscom,"Jakarta, Indonesia",,update wni negeri qempat iasempat elima,0,0,ID3172,JAKARTA TIMUR,5.666666666666668,24,0,Netral
2021-08-14 10:33:28,nawacitadotco,Jakarta,,presiden pramuka bantu sosialisasi prokes hrvdbrgtnsembilan,0,0,ID3172,JAKARTA TIMUR,9.0,13,3,Netral
2021-08-14 10:33:05,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta",,kuba klaim buat bisa lindung delta yspfzozjer hiempat wfqslima,0,0,ID3172,JAKARTA TIMUR,6.0,24,5,Netral
2021-08-14 10:33:04,VIVAcoid,"Jakarta, Indonesia",,kuba klaim buat bisa lindung delta jrhcunol jrhcunol wxc,2,10,ID3172,JAKARTA TIMUR,5.333333333333333,18,5,Netral
2021-08-14 10:32:56,anakjalanjajan,"Jakarta Barat, DKI Jakarta",,presiden joko widodo apresiasi angota pramuka tanah air bahu mem crdempytujuh,0,0,ID3172,JAKARTA TIMUR,6.090909090909091,22,-1,Negatif
2021-08-14 10:32:22,kuliah_jkt,"DKI Jakarta, Indonesia",,selamat pramuka nasional promo daftar beasiswa ayo segera daftar kakak fijnbpnth,0,0,ID3172,JAKARTA TIMUR,6.363636363636362,24,17,Positif
2021-08-14 10:31:49,contactap2,"Tangerang, Indonesia",,scrunciebitj perihal dian kuota bandara kualanamu saran hubung vic qajimrewlm,1,1,ID3172,JAKARTA TIMUR,6.8,21,1,Netral
2021-08-14 10:30:59,FarisMubin,"DKI Jakarta, Indonesia",,sridiana va drtaufansatu irwankdua irwankdua muezanol muezanol koko kokodelapan maf dok jawab penasaran nlphqzybsatu,0,1,ID3172,JAKARTA TIMUR,7.357142857142858,34,4,Netral
2021-08-14 10:30:59,PintupvcSiregar,JAKARTA,,umarchelsea jangan tipu pimpin inti berahkak baik budi pekerti baik bangsa indones rsynatnol,0,0,ID3172,JAKARTA TIMUR,6.153846153846153,26,3,Netral
2021-08-14 10:30:51,tawajkt,"Makassar-Jakarta, Indonesia ",,perintah sangat kejut jepang keluar belum lama direksi usah rumah besar je ienam hopebk,1,7,ID3172,JAKARTA TIMUR,5.285714285714286,22,-5,Negatif
2021-08-14 10:30:31,grandysofia,"Tangerang, Indonesia",,bisa previlege sekali serius,0,1,ID3172,JAKARTA TIMUR,6.25,8,-6,Negatif
2021-08-14 10:30:00,Antvnewsplus,"Jakarta Selatan, DKI Jakarta",,ribu santri ajar bus sekolah sulap vacine mobile rnaienam uvsyr rdelapan ldytiga plnol,0,0,ID3172,JAKARTA TIMUR,5.6923076923076925,25,4,Netral
2021-08-14 10:28:43,Beritasatu,Jakarta,,komisi ix dpr desak segera baik sistem pendatan kasus mati cizdzqstj aempat mfunol,0,3,ID3172,JAKARTA TIMUR,5.384615384615384,29,10,Positif
2021-08-14 10:28:09,mediaindonesia,Jakarta - Indonesia,,danone kerja alfamart ada giat mini sentra yan qksdnkqxkl,0,6,ID3172,JAKARTA TIMUR,5.4444444444444455,22,6,Positif
2021-08-14 10:28:09,ivooxid,Jakarta,,robert alberts yakin program persib bandung bisa dampak positif kuhsembilan jvnpci,0,0,ID3172,JAKARTA TIMUR,6.545454545454546,16,4,Netral
2021-08-14 10:27:09,hariankompas,"Palmerah, Jakarta",,tani salah sektor tetap bisa tahan pandemi nilai ekspor komoditas jsebelas olima qegsc,0,1,ID3172,JAKARTA TIMUR,5.6923076923076925,26,0,Netral
2021-08-14 10:27:00,inewsdotid,"Jakarta, Indonesia",,tegur menko luhut jelas wali bupati malang bfltiga ubhvl,0,0,ID3172,JAKARTA TIMUR,5.333333333333333,21,-2,Negatif
2021-08-14 10:26:11,delightnnz,"DKI Jakarta, Indonesia",,memang atur mikir gtu deh kaya tetanga kok bilang butuh lncmdtfmkv,0,0,ID3172,JAKARTA TIMUR,5.090909090909091,26,7,Positif
2021-08-14 10:24:45,MediaNasional1,"Jakarta, Indonesia",,kapolri imbau medan papar rawat isoter aman nyaman hwsatu tuhlhy,0,0,ID3172,JAKARTA TIMUR,5.5,23,4,Netral
2021-08-14 10:24:44,HafidzAjolah,"Jakarta Pusat, DKI Jakarta",,drtaufansatu banyak paksa bukan sukarela ngak bla bla,0,1,ID3172,JAKARTA TIMUR,5.75,17,-5,Negatif
2021-08-14 10:24:20,mametoooz,JKT - ID,,seru sekali antri rapi layan ramah lokasi strategis prosedur tidak republik jzpejbjius,0,0,ID3172,JAKARTA TIMUR,6.25,24,10,Positif
2021-08-14 10:22:20,putrirahmArizki,"Bekasi, Jawa Barat",,plindungi seperti cek status siap padahal tang mngenam ecsembilan are,0,0,ID3172,JAKARTA TIMUR,6.0,26,-4,Negatif
2021-08-14 10:21:56,okezonenews,Jakarta,,pandemi landai belum benar benar kurang lengkapcepatberita gdwle gdwleaxf,2,2,ID3172,JAKARTA TIMUR,7.222222222222222,21,-4,Negatif
2021-08-14 10:21:29,Beritasatu,Jakarta,,charta politika sedia terima hrkursatu vtsembilan anqdpwfsatu ztujuh,1,2,ID3172,JAKARTA TIMUR,7.625,25,4,Netral
2021-08-14 10:21:01,CommuterLine,Jakarta Pusat,,rangapamungenam selamat sore belum naik krl terima kasih kdelapan fwhlmdl,0,0,ID3172,JAKARTA TIMUR,6.4,23,10,Positif
2021-08-14 10:19:35,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta",,menteri luhut tidak tutup kasus xydelapan xydelapan evizv vylurdkho,0,0,ID3172,JAKARTA TIMUR,6.5555555555555545,23,2,Netral
2021-08-14 10:19:11,datacoreid,Jakarta,,target kebal komunal laku jasa uang pekan tqknol nefohu pres jypgcftiga,0,0,ID3172,JAKARTA TIMUR,5.545454545454546,27,4,Netral
2021-08-14 10:19:04,ranggapamung606,"Jakarta Barat, DKI Jakarta",,comuterline tanpa kerja bisa naik krl,0,0,ID3172,JAKARTA TIMUR,5.333333333333333,13,3,Netral
